wavelength_nm; Transmission
1201; 85.8310318
1200; 85.80709839
1199; 85.72837067
1198; 85.59555054
1197; 85.50601959
1196; 85.48126984
1195; 85.49507141
1194; 85.42481995
1193; 85.39359283
1192; 85.36235809
1191; 85.27523041
1190; 85.28348541
1189; 85.24559021
1188; 85.18484497
1187; 85.31089783
1186; 85.30328369
1185; 85.31356812
1184; 85.38991547
1183; 85.37091827
1182; 85.35887909
1181; 85.50140381
1180; 85.47154999
1179; 85.38728333
1178; 85.48577881
1177; 85.44937897
1176; 85.50047302
1175; 85.4842453
1174; 85.54538727
1173; 85.52632141
1172; 85.55814362
1171; 85.59528351
1170; 85.63707733
1169; 85.626297
1168; 85.75735474
1167; 85.71793365
1166; 85.73482513
1165; 85.75190735
1164; 85.89654541
1163; 85.81549835
1162; 85.78783417
1161; 85.76811218
1160; 85.94923401
1159; 85.89662933
1158; 86.00106049
1157; 85.93099976
1156; 86.11537933
1155; 86.09378815
1154; 86.09260559
1153; 86.11803436
1152; 86.16244507
1151; 86.23725128
1150; 86.2299118
1149; 86.2721405
1148; 86.32855225
1147; 86.31166077
1146; 86.32247162
1145; 86.43502045
1144; 86.47102356
1143; 86.53323364
1142; 86.45476532
1141; 86.61897278
1140; 86.59059143
1139; 86.58892822
1138; 86.67941284
1137; 86.7436676
1136; 86.8104248
1135; 86.84856415
1134; 86.91661835
1133; 86.90966034
1132; 87.00849152
1131; 87.12083435
1130; 87.13432312
1129; 87.2179184
1128; 87.3192749
1127; 87.35691071
1126; 87.39796448
1125; 87.3936615
1124; 87.56369019
1123; 87.62805176
1122; 87.53912354
1121; 87.64388275
1120; 87.67658234
1119; 87.74573517
1118; 87.69380188
1117; 87.68203735
1116; 87.76457977
1115; 87.8367157
1114; 87.70117188
1113; 87.67030334
1112; 87.66017914
1111; 87.59647369
1110; 87.56043243
1109; 87.56808472
1108; 87.59304047
1107; 87.57093811
1106; 87.57033539
1105; 87.36490631
1104; 87.4178009
1103; 87.48796844
1102; 87.22290039
1101; 87.23445892
1100; 87.25644684
1099; 87.13288116
1098; 87.02565002
1097; 87.0231781
1096; 86.93269348
1095; 86.84022522
1094; 86.71864319
1093; 86.74853516
1092; 86.63339233
1091; 86.55019379
1090; 86.40756226
1089; 86.32476044
1088; 86.28575897
1087; 86.19313049
1086; 86.10092163
1085; 86.06673431
1084; 85.95432281
1083; 85.92299652
1082; 85.85102844
1081; 85.85650635
1080; 85.71111298
1079; 85.63198853
1078; 85.61603546
1077; 85.53471375
1076; 85.5044632
1075; 85.40110779
1074; 85.37268066
1073; 85.34860992
1072; 85.25247192
1071; 85.26301575
1070; 85.16035461
1069; 85.21198273
1068; 85.06407928
1067; 85.07888794
1066; 85.15901947
1065; 85.0618515
1064; 85.08577728
1063; 85.03749847
1062; 85.04680634
1061; 85.11488342
1060; 85.07035828
1059; 84.99966431
1058; 85.02404785
1057; 85.11156464
1056; 85.14404297
1055; 85.23555756
1054; 85.16085052
1053; 85.23953247
1052; 85.29401398
1051; 85.3888092
1050; 85.52911377
1049; 85.49773407
1048; 85.59360504
1047; 85.52344513
1046; 85.80310822
1045; 85.86083984
1044; 85.90033722
1043; 85.87107086
1042; 85.99172974
1041; 86.07933807
1040; 86.26374054
1039; 86.37770081
1038; 86.39857483
1037; 86.56464386
1036; 86.58113861
1035; 86.74062347
1034; 86.82024384
1033; 86.86824036
1032; 86.95404816
1031; 87.06110382
1030; 87.12877655
1029; 87.17336273
1028; 87.20458984
1027; 87.28650665
1026; 87.42787933
1025; 87.58945465
1024; 87.46840668
1023; 87.63339233
1022; 87.68295288
1021; 87.73809052
1020; 87.81449127
1019; 87.77449036
1018; 87.79140472
1017; 87.75047302
1016; 87.86976624
1015; 87.81856537
1014; 87.764534
1013; 87.81685638
1012; 87.81987762
1011; 87.81193542
1010; 87.81745148
1009; 87.77417755
1008; 87.79164886
1007; 87.7255249
1006; 87.71775055
1005; 87.67440033
1004; 87.56241608
1003; 87.53780365
1002; 87.47821045
1001; 87.39311981
1000; 87.38495636
999; 87.25453949
998; 87.23114014
997; 87.16343689
996; 87.18047333
995; 87.04170227
994; 86.98882294
993; 86.89743042
992; 86.71820831
991; 86.78526306
990; 86.63039398
989; 86.70643616
988; 86.61045074
987; 86.59328461
986; 86.55658722
985; 86.40467834
984; 86.48060608
983; 86.39701843
982; 86.28411865
981; 86.3176651
980; 86.30459595
979; 86.30179596
978; 86.22412872
977; 86.21298981
976; 86.29548645
975; 86.37454224
974; 86.39918518
973; 86.36328125
972; 86.34294891
971; 86.42584991
970; 86.48765564
969; 86.534729
968; 86.59538269
967; 86.62604523
966; 86.77000427
965; 86.79904938
964; 86.80007172
963; 86.97790527
962; 86.98377991
961; 87.00643158
960; 87.12565613
959; 87.24633789
958; 87.27327728
957; 87.33360291
956; 87.41139984
955; 87.58222198
954; 87.6259079
953; 87.62630463
952; 87.79245758
951; 87.77719116
950; 87.84655762
949; 87.77815247
948; 87.96330261
947; 87.99305725
946; 87.98802948
945; 88.09962463
944; 88.06681061
943; 88.13597107
942; 88.01083374
941; 88.03276825
940; 88.0166626
939; 88.04489899
938; 88.00764465
937; 87.87227631
936; 87.85949707
935; 87.8585434
934; 87.91605377
933; 87.60295868
932; 87.57165527
931; 87.51596069
930; 87.41015625
929; 87.32782745
928; 87.22486115
927; 87.10281372
926; 86.9642334
925; 86.93576813
924; 86.76867676
923; 86.58215332
922; 86.62716675
921; 86.39089203
920; 86.29571533
919; 86.13188171
918; 86.09809875
917; 86.00726318
916; 86.020401
915; 85.7230072
914; 85.79743195
913; 85.83274841
912; 85.66320801
911; 85.66159821
910; 85.62734222
909; 85.57801056
908; 85.51152039
907; 85.63159943
906; 85.58953094
905; 85.55921173
904; 85.66667175
903; 85.72399902
902; 85.76895905
901; 85.8578949
900; 85.91808319
899; 85.96091461
898; 85.94590759
897; 86.08740997
896; 86.18888092
895; 86.3327179
894; 86.51568604
893; 86.68608856
892; 86.75622559
891; 86.78427124
890; 86.9997406
889; 87.06385803
888; 87.23522186
887; 87.3585968
886; 87.38233948
885; 87.5918808
884; 87.65161896
883; 87.74645996
882; 87.83708954
881; 87.88527679
880; 87.96492004
879; 88.10675049
878; 88.11177063
877; 88.12088013
876; 88.07654572
875; 88.11431885
874; 88.14795685
873; 87.96714783
872; 88.06049347
871; 87.96147156
870; 87.87984467
869; 87.90084839
868; 87.7722168
867; 87.62420654
866; 87.57115936
865; 87.42456818
864; 87.40828705
863; 87.33343506
862; 87.16066742
861; 87.07841492
860; 86.86512756
859; 86.7562027
858; 86.61335754
857; 86.50631714
856; 86.44020844
855; 86.45407867
854; 86.16053772
853; 86.12930298
852; 86.08128357
851; 86.0546875
850; 86.07772827
849; 85.95884705
848; 85.95776367
847; 85.92221069
846; 86.03955841
845; 85.9498291
844; 85.92675018
843; 86.0214386
842; 86.11479187
841; 86.25611877
840; 86.38903046
839; 86.41708374
838; 86.51356506
837; 86.70018005
836; 86.78727722
835; 86.91646576
834; 87.16962433
833; 87.29496002
832; 87.41734314
831; 87.70720673
830; 87.85093689
829; 87.92066956
828; 88.03541565
827; 88.28460693
826; 88.3811264
825; 88.45420074
824; 88.60404205
823; 88.67527771
822; 88.76766968
821; 88.907341
820; 88.9099884
819; 88.90516663
818; 88.93201447
817; 88.91308594
816; 88.86820221
815; 88.7437439
814; 88.76417542
813; 88.71650696
812; 88.65257263
811; 88.54006195
810; 88.47531128
809; 88.42646027
808; 88.19678497
807; 88.14213562
806; 87.99806213
805; 87.86248016
804; 87.69013977
803; 87.54666138
802; 87.4882431
801; 87.36639404
800; 87.30677032
799; 87.48260498
798; 87.47836304
797; 87.47917938
796; 87.41011047
795; 87.35816193
794; 87.45513916
793; 87.4859848
792; 87.41104126
791; 87.53610229
790; 87.58194733
789; 87.71494293
788; 87.8219223
787; 87.86762238
786; 88.05573273
785; 88.21016693
784; 88.35784149
783; 88.49259949
782; 88.66835022
781; 88.83745575
780; 89.0316391
779; 89.14963531
778; 89.20374298
777; 89.39424896
776; 89.51599121
775; 89.67610931
774; 89.64372253
773; 89.6809845
772; 89.7488327
771; 89.81201935
770; 89.82915497
769; 89.73059082
768; 89.70393372
767; 89.64026642
766; 89.57602692
765; 89.40911102
764; 89.26811981
763; 89.15679169
762; 88.97518921
761; 88.86405945
760; 88.68550873
759; 88.53282166
758; 88.41269684
757; 88.23432159
756; 88.14807892
755; 87.9221344
754; 87.7793045
753; 87.80737305
752; 87.70179749
751; 87.64022064
750; 87.5428772
749; 87.6112442
748; 87.6091156
747; 87.66614532
746; 87.70022583
745; 87.75679016
744; 87.88156891
743; 88.01361084
742; 88.10413361
741; 88.25984955
740; 88.41592407
739; 88.56297302
738; 88.73968506
737; 88.89853668
736; 88.99679565
735; 89.13899994
734; 89.23271179
733; 89.34624481
732; 89.45253754
731; 89.56607819
730; 89.54019165
729; 89.59305573
728; 89.59738922
727; 89.54593658
726; 89.55338287
725; 89.44965363
724; 89.46638489
723; 89.37215424
722; 89.28779602
721; 89.2634964
720; 89.12400818
719; 89.08466339
718; 89.06945801
717; 88.93386841
716; 88.93254089
715; 88.90823364
714; 88.89677429
713; 88.92639923
712; 88.98118591
711; 89.05292511
710; 89.12913513
709; 89.22861481
708; 89.27065277
707; 89.40497589
706; 89.52986145
705; 89.65814972
704; 89.69390106
703; 89.82354736
702; 89.89481354
701; 89.97129822
700; 89.9808197
699; 89.96450043
698; 89.957901
697; 89.85794067
696; 89.74762726
695; 89.59590912
694; 89.44770813
693; 89.21635437
692; 89.00608826
691; 88.73114014
690; 88.42079163
689; 88.17158508
688; 87.8761673
687; 87.65444946
686; 87.3686676
685; 87.14350128
684; 86.99056244
683; 86.85469055
682; 86.73958588
681; 86.70777893
680; 86.68031311
679; 86.7636261
678; 86.91181183
677; 87.09169006
676; 87.30845642
675; 87.59010315
674; 87.87820435
673; 88.20330811
672; 88.54885864
671; 88.93811035
670; 89.23284912
669; 89.54878998
668; 89.84893036
667; 90.04502106
666; 90.20651245
665; 90.2671051
664; 90.2954483
663; 90.18309021
662; 90.0652771
661; 89.8286972
660; 89.51598358
659; 89.16027069
658; 88.76016998
657; 88.32761383
656; 87.88861084
655; 87.49388885
654; 87.0931778
653; 86.72467804
652; 86.42974854
651; 86.24919891
650; 86.05263519
649; 86.0291214
648; 86.02987671
647; 86.15708923
646; 86.37676239
645; 86.64749908
644; 87.00226593
643; 87.37232971
642; 87.79387665
641; 88.26939392
640; 88.75545502
639; 89.16222382
638; 89.55718994
637; 89.8742218
636; 90.09495544
635; 90.28877258
634; 90.37814331
633; 90.37094116
632; 90.28460693
631; 90.15898132
630; 89.9668808
629; 89.70001984
628; 89.48685455
627; 89.23186493
626; 89.04592133
625; 88.88954163
624; 88.80570221
623; 88.76343536
622; 88.81761169
621; 88.94368744
620; 89.13204956
619; 89.33082581
618; 89.58082581
617; 89.81661987
616; 90.03725433
615; 90.22338104
614; 90.31890869
613; 90.33561707
612; 90.25843048
611; 90.07455444
610; 89.75643158
609; 89.42204285
608; 88.9990921
607; 88.58872986
606; 88.1625824
605; 87.76799774
604; 87.43455505
603; 87.20893097
602; 87.0625
601; 87.07246399
600; 87.20809937
599; 87.44062042
598; 87.75867462
597; 88.1166153
596; 88.50370789
595; 88.93665314
594; 89.26892853
593; 89.51303101
592; 89.64387512
591; 89.68348694
590; 89.57796478
589; 89.38629913
588; 89.09060669
587; 88.75875854
586; 88.4355545
585; 88.09803772
584; 87.89981842
583; 87.75239563
582; 87.71344757
581; 87.77326202
580; 87.89246368
579; 88.04723358
578; 88.20452118
577; 88.41238403
576; 88.58339691
575; 88.72071838
574; 88.87030792
573; 88.97612
572; 89.08375549
571; 89.22773743
570; 89.28269196
569; 89.34783173
568; 89.29860687
567; 89.05264282
566; 88.67266846
565; 88.15635681
564; 87.59452057
563; 87.1413269
562; 86.80308533
561; 86.68387604
560; 86.59192657
559; 86.40410614
558; 85.89762115
557; 85.06964874
556; 84.62696838
555; 85.38234711
554; 85.18663025
553; 76.6770401
552; 55.13157654
551; 29.1983223
550; 11.99719429
549; 4.351989746
548; 1.598102927
547; 0.631936908
546; 0.26955545
545; 0.122714907
544; 0.058651935
543; 0.029448455
542; 0.015429707
541; 0.008347034
540; 0.004655324
539; 0.002659126
538; 0.001550792
537; 0.000944457
536; 0.000598323
535; 0.000383336
534; 0.000253025
533; 0.000173705
532; 0.000136423
531; 0.000100665
530; 8.94E-05
529; 7.23E-05
528; 6.66E-05
527; 5.92E-05
526; 5.92E-05
525; 4.94E-05
524; 4.59E-05
523; 4.15E-05
522; 4.84E-05
521; 3.82E-05
520; 4.02E-05
519; 4.21E-05
518; 3.90E-05
517; 3.67E-05
516; 3.83E-05
515; 2.92E-05
514; 3.31E-05
513; 3.61E-05
512; 3.05E-05
511; 3.01E-05
510; 2.75E-05
509; 3.34E-05
508; 2.59E-05
507; 2.43E-05
506; 2.88E-05
505; 1.72E-05
504; 3.25E-05
503; 2.63E-05
502; 2.08E-05
501; 2.40E-05
500; 1.60E-05
499; 2.47E-05
498; 2.70E-05
497; 1.64E-05
496; 2.52E-05
495; 1.62E-05
494; 2.73E-05
493; 2.52E-05
492; 2.20E-05
491; 2.29E-05
490; 2.64E-05
489; 2.25E-05
488; 2.29E-05
487; 2.02E-05
486; 1.91E-05
485; 2.44E-05
484; 2.77E-05
483; 2.14E-05
482; 2.01E-05
481; 2.43E-05
480; 2.42E-05
479; 2.54E-05
478; 2.34E-05
477; 2.82E-05
476; 3.11E-05
475; 3.17E-05
474; 2.07E-05
473; 2.11E-05
472; 2.94E-05
471; 2.52E-05
470; 2.89E-05
469; 2.67E-05
468; 2.19E-05
467; 3.04E-05
466; 2.44E-05
465; 2.60E-05
464; 3.36E-05
463; 2.01E-05
462; 2.70E-05
461; 2.72E-05
460; 2.57E-05
459; 3.13E-05
458; 2.15E-05
457; 2.48E-05
456; 3.30E-05
455; 2.36E-05
454; 2.74E-05
453; 2.66E-05
452; 2.73E-05
451; 2.41E-05
450; 3.24E-05
449; 2.55E-05
448; 2.59E-05
447; 3.07E-05
446; 3.90E-05
445; 2.66E-05
444; 3.15E-05
443; 2.98E-05
442; 1.16E-05
441; 2.39E-05
440; 2.50E-05
439; 3.10E-05
438; 2.92E-05
437; 3.34E-05
436; 2.11E-05
435; 3.14E-05
434; 3.49E-05
433; 3.46E-05
432; 3.27E-05
431; 2.12E-05
430; 2.94E-05
429; 3.05E-05
428; 2.59E-05
427; 2.67E-05
426; 2.76E-05
425; 3.05E-05
424; 1.82E-05
423; 2.42E-05
422; 3.66E-05
421; 3.41E-05
420; 2.58E-05
419; 2.83E-05
418; 2.94E-05
417; 2.82E-05
416; 3.16E-05
415; 3.17E-05
414; 3.86E-05
413; 2.61E-05
412; 3.43E-05
411; 3.50E-05
410; 3.39E-05
409; 2.67E-05
408; 3.31E-05
407; 3.93E-05
406; 3.22E-05
405; 2.03E-05
404; 4.44E-05
403; 3.76E-05
402; 3.26E-05
401; 3.94E-05
400; 2.96E-05
399; 4.06E-05
398; 3.62E-05
397; 3.53E-05
396; 4.17E-05
395; 3.92E-05
394; 3.28E-05
393; 4.22E-05
392; 3.85E-05
391; 5.74E-05
390; 5.46E-05
389; 7.45E-05
388; 0.000100019
387; 0.000104549
386; 9.40E-05
385; 0.0001014
384; 0.000120705
383; 0.00016019
382; 0.000164359
381; 0.000128878
380; 0.000138862
379; 0.000127301
378; 0.000160554
377; 0.000188227
376; 0.000181632
375; 0.00016754
374; 0.000144041
373; 0.000131282
372; 0.000144139
371; 0.000153776
370; 0.000146563
369; 0.000136142
368; 0.000121482
367; 0.000101473
366; 9.46E-05
365; 9.74E-05
364; 8.82E-05
363; 8.12E-05
362; 8.37E-05
361; 6.54E-05
360; 5.10E-05
359; 6.87E-05
358; 4.62E-05
357; 5.42E-05
356; 5.11E-05
355; 3.55E-05
354; 5.21E-05
353; 4.22E-05
352; 4.50E-05
351; 4.32E-05
350; 5.00E-05
349; -0.000101587
348; 1.12E-05
347; 3.71E-05
346; 2.82E-05
345; 1.71E-05
344; 1.99E-05
343; 2.99E-05
342; 3.80E-05
341; 2.56E-05
340; 3.75E-05
339; 3.42E-05
338; 3.24E-05
337; 3.05E-05
336; 3.57E-05
335; 3.69E-05
334; 3.36E-05
333; 3.71E-05
332; 4.49E-05
331; 4.81E-05
330; 7.17E-05
329; 4.36E-05
328; 8.18E-05
327; 6.21E-05
326; 7.83E-05
325; 6.98E-05
324; 0.000105389
323; 9.04E-05
322; 0.000112676
321; 0.000114066
320; 0.00014841
319; 0.000140582
318; 0.00014982
317; 0.000167663
316; 0.000174044
315; 0.000181423
314; 0.000243652
313; 0.000230448
312; 0.00026105
311; 0.000282105
310; 0.000312362
309; 0.000354675
308; 0.000367529
307; 0.000392618
306; 0.000409508
305; 0.000464666
304; 0.000510204
303; 0.000532745
302; 0.000584972
301; 0.000621397
300; 0.000663104
299; 0.000709495
298; 0.000729005
297; 0.000783089
296; 0.000842111
295; 0.000855827
294; 0.000932617
293; 0.000930156
292; 0.001003298
291; 0.001030708
290; 0.00106097
289; 0.001119287
288; 0.001111251
287; 0.001157602
286; 0.001161017
285; 0.001200214
284; 0.001207576
283; 0.001279119
282; 0.001248684
281; 0.001324985
280; 0.001305985
279; 0.001344822
278; 0.001329439
277; 0.001346721
276; 0.00137678
275; 0.001365635
274; 0.001407613
273; 0.001409543
272; 0.001417833
271; 0.001434969
270; 0.001460381
269; 0.001471698
268; 0.001444385
267; 0.001472384
266; 0.001490522
265; 0.001500249
264; 0.001502649
263; 0.001547937
262; 0.00149559
261; 0.001518865
260; 0.001532071
259; 0.001549759
258; 0.001561042
257; 0.001531442
256; 0.001573942
255; 0.001570796
254; 0.001564723
253; 0.001567808
252; 0.001561843
251; 0.001567675
250; 0.001568033
249; 0.001566517
248; 0.001592496
247; 0.001596552
246; 0.001590268
245; 0.001593068
244; 0.001611463
243; 0.001629503
242; 0.00162324
241; 0.001621353
240; 0.001650973
239; 0.001667221
238; 0.001674257
237; 0.001712712
236; 0.001716966
235; 0.001747701
234; 0.001762868
233; 0.001786325
232; 0.00179343
231; 0.001818373
230; 0.001812526
229; 0.001818477
228; 0.001828306
227; 0.001874148
226; 0.001875535
225; 0.001871726
224; 0.001885579
223; 0.001935769
222; 0.001902074
221; 0.001932998
220; 0.001961757
219; 0.001976307
218; 0.00200667
217; 0.002020279
216; 0.002036388
215; 0.002084828
214; 0.002103808
213; 0.002161104
212; 0.00221511
211; 0.002227332
210; 0.002344132
209; 0.002346923
208; 0.002421188
207; 0.002475195
206; 0.002531499
205; 0.002622792
204; 0.00266937
203; 0.002738338
202; 0.002828192
201; 0.002888115
200; 0.00297684
